,scores,labels
721,0.1663467,0
722,0.2409352,0
723,0.25852777,0
724,0.24589299,0
725,0.23045234,0
726,0.17488449,0
727,0.43692077,0
728,0.25156277,0
729,0.30076897,0
730,0.27627738,0
731,0.39124903,0
732,0.34790026,0
733,0.43970505,0
734,0.37067296,0
735,0.3897447,0
736,0.52111713,0
737,0.28427659,0
738,0.48116145,0
739,0.39385869,0
740,0.46808313,0
741,0.42719762,0
742,0.4234415,0
743,0.38074094,0
744,0.35066818,0
745,0.30972561,0
746,0.34046918,1
747,0.42224504,1
748,0.49016149,1
749,0.40739563,1
750,0.4473629,0
751,0.3515315,0
752,0.48018763,0
753,0.48633115,0
754,0.34081882,0
755,0.39593263,0
756,0.36192745,0
757,0.37477505,0
758,0.30937793,0
759,0.39126638,0
760,0.29534181,0
761,0.26778559,0
762,0.4857775,0
763,0.34626161,0
764,0.50038066,0
765,0.42162514,0
766,0.43331307,0
767,0.34436885,0
768,0.33741949,0
769,0.33911095,0
770,0.34411586,0
771,0.44624073,0
772,0.41967159,0
773,0.32806013,0
774,0.45776326,0
775,0.33645879,0
776,0.30695641,0
777,0.53309573,1
778,0.3967477,1
779,0.48778033,1
780,0.33387023,0
781,0.34375046,0
782,0.28814616,0
783,0.36048465,0
784,0.39072206,0
785,0.41091638,0
786,0.32360967,0
787,0.29248389,0
788,0.30771743,0
789,0.37765783,0
790,0.3020725,0
791,0.30855159,0
792,0.41116645,0
793,0.3639819,0
794,0.39414367,0
795,0.39373085,0
796,0.33797398,0
797,0.4421004,0
798,0.28559399,0
799,0.44788283,0
800,0.4066251,0
801,0.43776586,0
802,0.44329224,0
803,0.47691008,0
804,0.36098471,0
805,0.26820199,0
806,0.35918323,0
807,0.29268141,0
808,0.31833225,0
809,0.34231661,0
810,0.30578212,1
811,0.47883439,1
812,0.66426209,1
813,0.34960716,1
814,0.39604099,0
815,0.39638302,0
816,0.34162726,0
817,0.32628281,0
818,0.34698037,0
819,0.27236735,0
820,0.24404905,0
821,0.37890889,0
822,0.31916258,0
823,0.37056423,0
824,0.36640825,0
825,0.31269774,0
826,0.39172285,0
827,0.2675533,0
828,0.40873613,0
829,0.31016772,0
830,0.33934348,0
831,0.41653827,0
832,0.44843531,0
833,0.39477137,0
834,0.24340327,0
835,0.30273273,0
836,0.22299972,0
837,0.33944594,0
838,0.27617232,0
839,0.28377849,1
840,0.56114621,1
841,0.30257134,1
842,0.30721245,0
843,0.27076762,0
844,0.34484677,0
845,0.27799282,0
846,0.2397089,0
847,0.29511513,0
848,0.29785884,0
849,0.45238732,0
850,0.41047608,0
851,0.54341052,0
852,0.37308523,0
853,0.35623546,0
854,0.35194627,0
855,0.45135953,0
856,0.3284966,0
857,0.34004405,0
858,0.41741947,0
859,0.40868172,0
860,0.3365885,0
861,0.41399355,0
862,0.26435047,0
863,0.29840433,0
864,0.30403817,0
865,0.37260995,0
866,0.37918153,0
867,0.34253344,1
868,0.40345447,1
869,0.34481974,0
870,0.28247589,0
871,0.25847209,0
872,0.33589939,0
873,0.28650322,0
874,0.30009442,0
875,0.40658911,0
876,0.35886781,0
877,0.34542734,0
878,0.40344963,0
879,0.30993401,0
880,0.28542186,0
881,0.33172435,0
882,0.24711783,0
883,0.33088889,0
884,0.38393264,0
885,0.4248473,0
886,0.45211551,0
887,0.3721106,0
888,0.31122903,0
889,0.28760464,0
890,0.32451318,0
891,0.27700293,0
892,0.26560504,0
893,0.3495152,0
894,0.26363496,0
895,0.31903731,0
896,0.43971389,1
897,0.54228897,1
898,0.31812767,1
899,0.41125611,1
900,0.2881823,0
901,0.32095965,0
902,0.393627,0
903,0.3477418,0
904,0.33840165,0
905,0.31683541,0
906,0.27476402,0
907,0.29089684,0
908,0.24284583,0
909,0.2798169,0
910,0.34795259,0
911,0.3884168,0
912,0.32349521,0
913,0.30600409,0
914,0.30464383,0
915,0.28640645,0
916,0.29913397,0
917,0.26679995,0
918,0.31384641,0
919,0.35285511,0
920,0.29283533,0
921,0.30022596,0
922,0.40686948,1
923,0.27053485,1
924,0.38164132,1
